id,label,prediction,probability,input_text
1,0,1,0.6999378800392151,"Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war . | His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war ."
2,0,1,0.5867273211479187,"The dollar was at 116.92 yen against the yen , flat on the session , and at 1.2891 against the Swiss franc , also flat . | The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent ."
4,0,1,0.6922122240066528,"No dates have been set for the civil or the criminal trial . | No dates have been set for the criminal or civil cases , but Shanley has pleaded not guilty ."
6,0,1,0.7019769549369812,"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell . | The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s ."
11,0,1,0.6858322620391846,""" Sanitation is poor ... there could be typhoid and cholera , "" he said . | "" Sanitation is poor , drinking water is generally left behind . . . there could be typhoid and cholera . """
12,0,1,0.5564402937889099,"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 . | The technology-laced Nasdaq Composite Index was down 25.36 points , or 1.53 percent , at 1,628.26 ."
17,0,1,0.5530873537063599,"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 . | The Nasdaq Composite Index .IXIC dipped 8.59 points , or 0.48 percent , to 1,773.54 ."
19,0,1,0.5695136189460754,"The pound also made progress against the dollar , reached fresh three-year highs at $ 1.6789 . | The British pound flexed its muscle against the dollar , last up 1 percent at $ 1.6672 ."
20,0,1,0.6080676317214966,"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 . | Stanford ( 46-15 ) has a team full of such players this season ."
22,0,1,0.7115607857704163,"The driver , Eugene Rogers , helped to remove children from the bus , Wood said . | At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said ."
26,0,1,0.7123227715492249,Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo . | Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad .
30,0,1,0.6174524426460266,"With these assets , Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978 . | Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation ."
35,0,1,0.731779932975769,"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday . | On Tuesday , before Byrd 's speech , Fleischer said Bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing ."
36,0,1,0.7237760424613953,"On Monday the Palestinian Prime Minister , Mahmoud Abbas , will report to the Palestinian parliament on his Government 's achievements in its first 100 days in office . | Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise ."
37,0,1,0.6458562016487122,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 . | The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health ."
40,0,1,0.6959801912307739,"SARS has killed about 800 people and affected more than 8400 since being detected in China in November . | SARS has killed about 800 people and sickened more than 8,400 worldwide , mostly in Asia ."
42,0,1,0.6964672803878784,""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete . | He also said Shockey is "" living the dream life of a New York athlete ."
43,0,1,0.6551409363746643,"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death . | Peterson helped raise Ratliff 's two daughters , Margaret and Martha Ratliff , who supported him throughout the trial ."
44,0,1,0.5873094797134399,"After losing as much as 84.56 earlier , the Dow Jones industrial average closed up 22.81 , or 0.2 percent , at 9,340.45 . | In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 ."
47,0,1,0.7186329364776611,"He has no immediate plans for television advertising , believing it is unnecessary this early . | A Lieberman aide said there were no immediate plans for television advertising ."
60,0,1,0.6992025375366211,"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years . | Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler ."
65,0,1,0.5917965173721313,"The Dow Jones industrial average ended the day down 10.89 at 9,837.94 , after advancing 111.04 Wednesday . | The Dow Jones industrial average fell 10.89 points , or 0.11 percent , to 9,837.94 ."
68,0,1,0.7510647773742676,""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology . | "" Biotech products , if anything , may be safer than conventional products because of all the testing , "" said Robert Fraley , Monsanto 's executive vice president ."
76,0,1,0.702567994594574,"McCabe said he was considered a witness , not a suspect . | "" He is not considered a suspect , "" McCabe said ."
80,0,1,0.644599199295044,"On Saturday , a 149mph serve against Agassi equalled Rusedski 's world record . | On Saturday , Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi ."
83,0,1,0.692321240901947,Danbury prosecutor Warren Murray could not be reached for comment Monday . | Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon .
85,0,1,0.6466111540794373,"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters . | "" Shattered Glass "" _ starring Hayden Christensen as Stephen Glass , The New Republic journalist fired for fabricating stories _ debuted well with $ 80,000 in eight theaters ."
87,0,1,0.6809109449386597,"However , EPA officials would not confirm the 20 percent figure . | Only in the past few weeks have officials settled on the 20 percent figure ."
90,0,1,0.6780343055725098,"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co . | Lapidus expects Ford to be down 5 percent , Chrysler down 10 percent and foreign brands up 4 percent driven by strong truck sales at Honda ."
93,0,1,0.7334831357002258,"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations . | Indonesia 's army has been accused of human rights abuses during its earlier battles with GAM , charges it has generally denied ."
96,0,1,0.6012625694274902,The reports helped overcome investor jitters after the euro briefly hit an all-time high against the dollar Tuesday . | Stocks slipped at the open after the euro hit record highs against the dollar .
104,0,1,0.6957358121871948,""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said . | "" I don 't know whether the person I 'm talking to now may end up being someone else , "" Parrish said ."
107,0,1,0.6763450503349304,"One , Capt. Doug McDonald , remained hospitalized in critical condition on Thursday . | Her 20-year-old sister , Allyson , was severely burned and remained hospitalized in critical condition ."
108,0,1,0.6977853775024414,"The United States finally relented during President Bush 's visit to Africa earlier this month . | During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase ."
114,0,1,0.6999772191047668,"Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year . | Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year ."
115,0,1,0.7327459454536438,"A European Union spokesman said the Commission was consulting EU member states "" with a view to taking appropriate action if necessary "" on the matter . | Laos 's second most important export destination - said it was consulting EU member states ' ' with a view to taking appropriate action if necessary ' ' on the matter ."
122,0,1,0.6996349096298218,"One way or another , Harry Potter And The Order Of The Phoenix will be in your hands by Saturday . | Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records ."
127,0,1,0.717193067073822,"Ernst & Young has denied any wrongdoing and plans to fight the allegations . | Ernst & Young has denied the SEC 's claims , and called its recommendations "" irresponsible "" ."
131,0,1,0.7074334025382996,He allegedly told his ex-wife in an angry phone call that he had no intention of following their new custody agreement . | The two had battled over custody and he allegedly told her in an angry phone call that he had no intention of following their new custody agreement .
133,0,1,0.6489753127098083,"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) . | The fifth nominee for fiction is Scott Spencer , for A Ship Made of Paper ."
136,0,1,0.6601713299751282,"Vivace was founded in 1999 and has raised over $ 118 million in three rounds of venture financing . | During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing ."
137,0,1,0.6110334992408752,"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months . | The Dow Jones industrial average < .DJI > rose 49 points , or 0.47 percent , to 10,578 ."
139,0,1,0.6839044094085693,Sun Microsystems Inc. on Thursday said it had added 100 new third-party systems and 100 new components to its Hardware Compatibility List for the Solaris x86 operating system Platform Edition . | The vendor has added 100 new third-party systems and 100 new components to the operating system 's Hardware Compatibility List ( HCL ) .
141,0,1,0.6780523061752319,The Neighbours star and singer spent yesterday resting at her family home in Sydney and will have more tests today . | Goodrem spent yesterday resting in her family home in Sydney and will have more tests today to determine her exact treatment .
142,0,1,0.6386300921440125,"The 3 rd Armored Cavalry Regiment is 5,200 strong and the largest combat unit at Fort Carson . | Broomhead , 34 , was assigned to the 2nd Squadron , 3rd Armored Cavalry Regiment ."
144,0,1,0.6945469379425049,""" It is bad for Symbian , "" said Per Lindberg , analyst at Dresdner Kleinwort Wasserstein . | "" Motorola has displayed clear disloyalty "" to Symbian , said Per Lindberg , an analyst at Dresdner Kleinwort Wasserstein in London ."
145,0,1,0.7102485299110413,"Bob Richter , a spokesman for House Speaker Tom Craddick , had no comment about the ruling . | Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment ."
150,0,1,0.6927839517593384,"President Bush raised a record-breaking $ 49.5 million for his re-election campaign over the last three months , with contributions from 262,000 Americans , the president 's campaign chairman said Tuesday . | President Bush has raised $ 83.9 million since beginning his re-election campaign in May , and has $ 70 million of that left to spend , his campaign said Tuesday ."
157,0,1,0.6894004344940186,The blasts killed two people and injured more than 150 others . | The Atlanta Olympic Games attack killed one woman and injured more than 100 other people .
158,0,1,0.6727714538574219,"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service . | At the service Morrill 's widow , Ellie , sobbed and hugged Bondeson 's sister-in-law as people consoled her ."
167,0,1,0.7122111916542053,"Christina 's aunt , Shelley Riling , said the defense 's claims were preposterous . | Christina 's aunt , Shelley Riling , said she will address the court ."
169,0,1,0.7184765934944153,"Lord Falconer hailed the changes as "" a new beginning as far as the courts , Crown Prosecution Service and police are concerned "" . | "" It 's a new beginning as far as the courts , Crown Prosecution Service and police are concerned , making the criminal justice system work better . """
170,0,1,0.5985648036003113,"GE stock closed at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange . | GE 's shares closed at $ 30.65 on Friday on the New York Stock Exchange ."
174,0,1,0.7169482111930847,"The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies . | The agency found further that a WD Energy employee discussed false reporting with traders at two other energy companies , which the CFTC didn 't identify ."
177,0,1,0.6839892864227295,Q : Can I buy coverage for prescription drugs right away ? | Congress has added a new benefit - an option to buy insurance coverage for prescription drugs .
180,0,1,0.6646199226379395,"The chain operates more than 3,400 stores , and has annual revenue of about $ 15.8 billion . | The chain , which has been under new management since late 1999 , has more than 3,400 stores and $ 15.8 billion in annual revenue ."
181,0,1,0.6819033622741699,"All patients developed some or all of the symptoms of E. coli food poisoning : bloody diarrhea , vomiting , abdominal cramping and nausea . | Symptoms of the E. coli infection include bloody diarrhea , nausea , vomiting and abdominal cramping ."
184,0,1,0.6475202441215515,"Available July 7 , the software supports the Solaris , IBM AIX , Red Hat Linux and Windows operating systems . | The OpForce product currently works with Solaris , AIX , Red Hat Linux and Windows servers ."
186,0,1,0.6380797624588013,"But Chauncey Billups demonstrated he 's also capable of big games , scoring 77 points over the final two games against the Magic . | Billups scored 77 points in the final two games of the first-round series against the Magic ."
