id,label,prediction,probability,input_text
1,0,1,0.6863378286361694,"Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war . | His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war ."
2,0,1,0.6886922717094421,"The dollar was at 116.92 yen against the yen , flat on the session , and at 1.2891 against the Swiss franc , also flat . | The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent ."
4,0,1,0.6833705306053162,"No dates have been set for the civil or the criminal trial . | No dates have been set for the criminal or civil cases , but Shanley has pleaded not guilty ."
6,0,1,0.6882445216178894,"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell . | The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s ."
11,0,1,0.6869776248931885,""" Sanitation is poor ... there could be typhoid and cholera , "" he said . | "" Sanitation is poor , drinking water is generally left behind . . . there could be typhoid and cholera . """
12,0,1,0.6854480504989624,"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 . | The technology-laced Nasdaq Composite Index was down 25.36 points , or 1.53 percent , at 1,628.26 ."
17,0,1,0.6860197186470032,"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 . | The Nasdaq Composite Index .IXIC dipped 8.59 points , or 0.48 percent , to 1,773.54 ."
19,0,1,0.686913788318634,"The pound also made progress against the dollar , reached fresh three-year highs at $ 1.6789 . | The British pound flexed its muscle against the dollar , last up 1 percent at $ 1.6672 ."
20,0,1,0.6735473871231079,"Friday , Stanford ( 47-15 ) blanked the Gamecocks 8-0 . | Stanford ( 46-15 ) has a team full of such players this season ."
22,0,1,0.686448872089386,"The driver , Eugene Rogers , helped to remove children from the bus , Wood said . | At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said ."
26,0,1,0.6870164275169373,Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo . | Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad .
30,0,1,0.686915934085846,"With these assets , Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978 . | Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation ."
35,0,1,0.6920288801193237,"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday . | On Tuesday , before Byrd 's speech , Fleischer said Bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing ."
36,0,1,0.6848644018173218,"On Monday the Palestinian Prime Minister , Mahmoud Abbas , will report to the Palestinian parliament on his Government 's achievements in its first 100 days in office . | Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise ."
37,0,1,0.6823632121086121,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 . | The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health ."
40,0,1,0.6835922598838806,"SARS has killed about 800 people and affected more than 8400 since being detected in China in November . | SARS has killed about 800 people and sickened more than 8,400 worldwide , mostly in Asia ."
42,0,1,0.6848756670951843,""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete . | He also said Shockey is "" living the dream life of a New York athlete ."
43,0,1,0.6869898438453674,"Ratliff 's daughters , Margaret and Martha Ratliff , were adopted by Peterson after their mother 's death . | Peterson helped raise Ratliff 's two daughters , Margaret and Martha Ratliff , who supported him throughout the trial ."
44,0,1,0.6881555914878845,"After losing as much as 84.56 earlier , the Dow Jones industrial average closed up 22.81 , or 0.2 percent , at 9,340.45 . | In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 ."
47,0,1,0.681518018245697,"He has no immediate plans for television advertising , believing it is unnecessary this early . | A Lieberman aide said there were no immediate plans for television advertising ."
60,0,1,0.6887430548667908,"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years . | Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler ."
65,0,1,0.6853904724121094,"The Dow Jones industrial average ended the day down 10.89 at 9,837.94 , after advancing 111.04 Wednesday . | The Dow Jones industrial average fell 10.89 points , or 0.11 percent , to 9,837.94 ."
68,0,1,0.6901047229766846,""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology . | "" Biotech products , if anything , may be safer than conventional products because of all the testing , "" said Robert Fraley , Monsanto 's executive vice president ."
76,0,1,0.6828213930130005,"McCabe said he was considered a witness , not a suspect . | "" He is not considered a suspect , "" McCabe said ."
80,0,1,0.6872523427009583,"On Saturday , a 149mph serve against Agassi equalled Rusedski 's world record . | On Saturday , Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi ."
83,0,1,0.6846043467521667,Danbury prosecutor Warren Murray could not be reached for comment Monday . | Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon .
85,0,1,0.6852736473083496,"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters . | "" Shattered Glass "" _ starring Hayden Christensen as Stephen Glass , The New Republic journalist fired for fabricating stories _ debuted well with $ 80,000 in eight theaters ."
87,0,1,0.6761770844459534,"However , EPA officials would not confirm the 20 percent figure . | Only in the past few weeks have officials settled on the 20 percent figure ."
90,0,1,0.6888267397880554,"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co . | Lapidus expects Ford to be down 5 percent , Chrysler down 10 percent and foreign brands up 4 percent driven by strong truck sales at Honda ."
93,0,1,0.6898659467697144,"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations . | Indonesia 's army has been accused of human rights abuses during its earlier battles with GAM , charges it has generally denied ."
96,0,1,0.6841344833374023,The reports helped overcome investor jitters after the euro briefly hit an all-time high against the dollar Tuesday . | Stocks slipped at the open after the euro hit record highs against the dollar .
104,0,1,0.6930976510047913,""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said . | "" I don 't know whether the person I 'm talking to now may end up being someone else , "" Parrish said ."
107,0,1,0.6726267337799072,"One , Capt. Doug McDonald , remained hospitalized in critical condition on Thursday . | Her 20-year-old sister , Allyson , was severely burned and remained hospitalized in critical condition ."
108,0,1,0.6873458027839661,"The United States finally relented during President Bush 's visit to Africa earlier this month . | During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase ."
114,0,1,0.6880524158477783,"Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year . | Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year ."
