id,label,prediction,probability,input_text
0,1,0,0.5158050060272217,"Dana Reeve, the widow of the actor Christopher Reeve, has died of lung cancer at age 44, according to the Christopher Reeve Foundation. | Christopher Reeve had an accident."
1,0,1,0.5116052627563477,"Yet, we now are discovering that antibiotics are losing their effectiveness against illness. Disease-causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations. | Bacteria is winning the war against antibiotics."
4,0,1,0.528357744216919,"Security forces were on high alert after an election campaign in which more than 1,000 people, including seven election candidates, have been killed. | Security forces were on high alert after a campaign marred by violence."
6,0,1,0.5095029473304749,"singer and actress Britney Spears, 24, has filled papers in Los Angeles County Superior Court to divorce her husband Kevin Federline, 28. A spokeswoman for the court, Kathy Roberts stated that the papers cited irreconcilable differences"" as the reason for the divorce and have, according to the courts, been legally separated as of Monday, November 6, the same day that Spears appeared on Late Night with David Letterman. | Spears is to divorce from Kevin Federline."
7,0,1,0.5044730305671692,"Following the successful bid to bring the 2010 Ryder Cup to Wales, the Wales Tourist Board has wasted little time in commissioning work to ensure that the benefits accruing from the event are felt throughout the country. | Wales to host 2010 Ryder Cup."
8,0,1,0.5119572281837463,Steve Jobs was attacked by Sculley and other Apple executives for not delivering enough hot new products and resigned from the company a few weeks later. | Steve Jobs worked for Apple.
11,1,0,0.509865939617157,"In a bowl, whisk together the eggs and sugar until completely blended and frothy. | In a bowl, whisk together the egg, sugar and vanilla until light in color."
13,0,1,0.5051843523979187,"A jury is slated to decide for the first time whether Jack Kevorkian, famed as ""Dr. Death,"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives. | Jack Kevorkian is the real name of ""Dr. Death""."
14,0,1,0.512079119682312,"Take consumer products giant Procter and Gamble. Even with a $1.8 billion Research and Development budget, it still manages 500 active partnerships each year, many of them with small companies. | Procter and Gamble spends $1.8 billion for Research and Development."
18,0,1,0.5259427428245544,Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro 2004 with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions France who beat Switzerland 3-1. | France participates in Euro 2004.
19,1,0,0.5016255974769592,"Fujimori charged that on January 26, 1995, Ecuador fired the first shot, an allegation denied by Ecuador's leader, Sixto Duran-Ballen. Predictably, each side blamed the other for starting the 1995 conflict, just as each pointed the finger of guilt to the other for provoking the border war of 1941, when Peru took most of the 120,000 square miles in contention between the two countries. | President Fujimori was re-elected in 1995."
20,0,1,0.5135443210601807,"Hepburn's platinum, diamond and sapphire brooch had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price. | Hepburn's diamond and sapphire brooch fetched $120,000."
21,0,1,0.5069072246551514,"Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of Sandra Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending. | Huckaby is accused of killing Sandra Cantu."
